Experiment,Created,Number of Documents,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,step,Coherence,Perplexity,RANDOM_SEED,train_data_path,test_data_path,procd_text,extract_sample.fraction,extract_sample.stratify_column,feature_engineering.bow,feature_engineering.tfidf,feature_engineering.ngram,feature_engineering.bert,feature_engineering.bert_pretrained_model,clustering_bert.algorithm,clustering_bert.num_clusters,clustering_bert.eps,clustering_bert.min_samples,topic_modeling.feature,topic_modeling.algorithm,topic_modeling.cluster,topic_modeling.num_topics
gaunt-agas,06:12 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.5993451341075708,-17.492851088384715,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,14.0
grapy-vine,06:11 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.5845030588759202,-16.380387337174742,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,12.0
shoal-cogs,06:11 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.608440442281494,-15.111318259332942,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,10.0
vocal-poof,06:10 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.6071301764662722,-13.545109009282376,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,8.0
glare-meal,06:10 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.6035963900709461,-12.420128466651276,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,6.0
prosy-scow,06:09 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.477145974614553,-11.710700249730186,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,4.0
dirty-dunk,06:08 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4665856847131351,-11.052261508876892,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,2.0
short-cigs,06:08 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4240172481865581,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,20.0
empty-owls,06:07 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4360547253483598,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,18.0
bluer-yews,06:06 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4326179739485469,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,16.0
hasty-farm,06:06 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4454952484670279,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,14.0
model-halm,06:05 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4486534269607038,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,12.0
weeny-hems,06:04 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4618416075621206,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,10.0
shoal-gaur,06:03 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4627042557641382,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,8.0
party-jots,06:03 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4588925598689923,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,6.0
found-keep,06:02 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.451681845106416,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,4.0
empty-code,06:02 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4754230324428138,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,2.0
lower-wire,06:01 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4185782031635253,-14.391042468468974,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,20.0
weird-fuzz,06:00 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4173350500196046,-13.882440570873111,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,18.0
arced-cane,06:00 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4422563804612601,-13.374778723559352,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,16.0
mirky-beep,05:59 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4332504733817464,-12.857757543306882,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,14.0
awful-tods,05:59 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4569784670404059,-12.31576448625774,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,12.0
typed-huck,05:58 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4519237058438925,-11.39326552776252,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,10.0
bosom-morn,05:58 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4282343995383656,-10.492718419850378,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,8.0
lurid-suit,05:57 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4379022870833192,-9.925400990181332,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,6.0
elite-loot,05:56 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4564492124518666,-9.647902948743011,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,4.0
atrip-loft,05:56 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.3856110826863391,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,10.0
busty-doek,05:55 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.3826897058914402,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,8.0
world-suqs,05:54 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4634985219198738,-9.451830539983654,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,2.0
cronk-expo,05:52 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.3833272238956174,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,6.0
glary-dabs,05:45 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.3820210833437203,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,4.0
aroid-maya,05:45 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.4130965957528508,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,2.0
loamy-heir,05:42 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.5007953103932837,-15.12591472489512,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,10.0
gaunt-moms,05:36 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.475823597033876,-14.055908928785062,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,8.0
deism-pice,05:36 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.4343403169866705,-13.10746209814862,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,6.0
leady-pall,05:34 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.4268941348244168,-12.40286169787442,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,4.0
forky-meal,05:27 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.378503659127318,-11.609522887253826,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,2.0
fleet-sups,05:27 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.3775996515293085,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,10.0
eight-wire,05:26 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.397347307920508,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,8.0
livid-boot,05:18 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.4008532493713579,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,6.0
toxic-pans,05:17 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.4120910213433857,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,4.0
zonal-flus,05:15 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.4433880399687588,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,2.0
liney-bats,05:08 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.390781589680076,-11.184277764882598,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,lda,True,10.0
aloof-weys,05:07 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.386722528540722,-10.611817931198026,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,lda,True,8.0
duple-tads,05:06 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.385366814769348,-10.234844857036864,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,lda,True,6.0
basal-ruby,05:00 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.3982419134299456,-10.04110308820716,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,lda,True,4.0
flown-suit,04:59 AM,32259.0,0.0191621258854866,3.465213958461889,2320.67089735979,,0.3930864841736022,-9.846847123188374,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,lda,True,2.0
gruff-cart,04:58 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4006482859405473,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,nmf,True,10.0
natal-eyry,04:51 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.397218397173935,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,nmf,True,8.0
famed-ices,04:50 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.3913356348844866,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,nmf,True,6.0
undue-newt,04:49 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.3974083719849072,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,nmf,True,4.0
tippy-pita,04:42 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4371511340655207,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,nmf,True,2.0
aging-dogs,04:40 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.5625347139944056,-15.103164158857393,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,lda,True,10.0
handy-wool,04:40 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.5531363893760517,-13.97288883430238,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,lda,True,8.0
messy-lame,04:33 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4765559695060101,-13.076349328959854,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,lda,True,6.0
tarot-bosk,04:32 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4607910853786044,-12.372431116801453,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,lda,True,4.0
newsy-cats,04:32 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.3889780950847583,-11.586422807940044,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,lda,True,2.0
doped-many,04:25 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.3871495029046509,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,10.0
unapt-navy,04:24 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4069148571063324,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,8.0
gauge-horn,04:24 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4064905697227717,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,6.0
hoven-tamp,04:16 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4205380144809694,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,4.0
ebony-whap,04:15 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4623131460460653,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,2.0
loamy-crag,04:14 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4071171340259978,-11.192483044900474,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,10.0
beige-weys,04:07 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.3975840247957588,-10.617811492231352,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,8.0
laigh-expo,04:07 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.3948531068607795,-10.23656715013066,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,6.0
farci-hask,04:06 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.408016859295932,-10.034841749228509,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,4.0
brief-mere,03:59 AM,32259.0,0.0429676435887813,3.45393118107604,2768.048420781438,,0.4036131687028406,-9.833947432678665,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,2.0
dying-dirk,03:59 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4387401645318384,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,10.0
dorty-slew,03:58 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4213342795610246,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,8.0
crumb-bark,03:50 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4059731343885973,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,6.0
upset-ibex,03:50 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.3977751020178977,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,4.0
techy-gape,03:49 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4439194880344432,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,2.0
abuzz-life,03:42 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.5886585158669065,-14.9663333226573,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,10.0
varus-flew,03:41 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.5559071372943928,-13.729033345328595,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,8.0
uncut-bias,03:41 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4789358428029096,-12.836425766732615,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,6.0
proxy-dunt,03:34 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4430062106809631,-12.169406858107294,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,4.0
unwed-acid,03:33 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.3772706811162967,-11.420963451536958,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,2.0
laced-tuts,03:33 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.3958885531730384,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,10.0
fuzzy-sinh,03:26 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4109892581775121,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,8.0
tined-scup,03:25 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4048165222344713,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,6.0
mural-cyst,03:25 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4281956665373332,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,4.0
hooly-meed,03:18 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4734080572877046,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,2.0
cross-leak,03:17 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4033192292537106,-11.184265349326408,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,10.0
adust-cuss,03:17 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.3892876154776514,-10.523857293441024,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,8.0
staid-tole,03:10 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.3965127136224212,-10.126149726239392,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,6.0
adunc-dolt,03:09 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4086720012422073,-9.930839419174712,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,4.0
tasty-gude,03:09 AM,32259.0,0.0583361014723777,2.759840958317131,3539.603313607681,,0.4089278904726945,-9.728082795567648,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,2.0
fluid-sled,03:02 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4783323077388836,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,10.0
tiled-foil,03:02 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4696387152884804,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,8.0
slier-tosh,03:01 AM,32259.0,0.3802508115768432,1.5700676501315132,4833.577081639854,,0.4263631229969309,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,6.0
